Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Churn,Education_Level_Churn,Marital_Status_Churn,Income_Category_Churn,Card_Category_Churn
51,2,45,6,3,2,7165.0,2037,5128.0,0.83,3553,78,0.902,0.284,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
52,2,38,6,3,3,34516.0,0,34516.0,0.639,2213,47,0.382,0.0,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.1733149931224209,0.1609792284866469
38,3,34,5,3,2,3094.0,1317,1777.0,0.957,3607,81,0.884,0.426,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
40,2,33,4,3,1,18737.0,0,18737.0,0.797,4010,76,0.767,0.0,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.14774774774774774
47,5,42,5,1,2,3111.0,1541,1570.0,0.6559999999999999,4570,68,0.511,0.495,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
52,4,36,2,3,3,4440.0,1149,3291.0,0.8420000000000001,14973,112,0.723,0.259,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
38,2,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
44,2,36,6,3,1,28292.0,0,28292.0,0.542,3948,60,0.5379999999999999,0.0,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.1681654676258993,0.1609792284866469
55,2,36,6,3,3,3046.0,2415,631.0,0.492,3153,57,0.583,0.7929999999999999,0.14615223317257287,0.2106430155210643,0.16941415166117169,0.15765472312703582,0.1609792284866469
34,3,24,3,1,4,8167.0,1740,6427.0,1.455,2141,51,0.7,0.213,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.13480741797432239,0.1609792284866469
40,4,29,5,3,1,8823.0,0,8823.0,0.812,4453,84,0.787,0.0,0.17357222844344905,0.17829457364341086,0.15126946874333264,0.1681654676258993,0.1609792284866469
47,2,39,2,3,1,18660.0,728,17932.0,0.4029999999999999,1682,43,0.303,0.039,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.13480741797432239,0.1609792284866469
40,2,29,5,1,2,2636.0,1953,683.0,0.916,4584,70,0.591,0.741,0.17357222844344905,0.15569053708439898,0.17222963951935916,0.17186183656276327,0.1609792284866469
56,3,46,5,3,3,2402.0,1892,510.0,0.645,4610,76,0.81,0.7879999999999999,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.15139664804469274,0.1609792284866469
57,4,36,2,2,3,13694.0,2219,11475.0,1.078,9040,63,0.8,0.162,0.14615223317257287,0.1685319289005925,0.16176470588235295,0.1733149931224209,0.1609792284866469
41,1,29,5,1,3,21684.0,1748,19936.0,0.715,1329,24,0.6,0.081,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.15765472312703582,0.1609792284866469
31,1,36,4,3,3,4260.0,1775,2485.0,1.239,2109,52,0.625,0.417,0.14615223317257287,0.15202369200394866,0.15126946874333264,0.15765472312703582,0.1609792284866469
37,2,22,4,2,4,2448.0,1740,708.0,0.901,4087,81,0.841,0.711,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
43,1,36,3,2,2,3342.0,2517,825.0,0.977,5848,81,0.8,0.753,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.17186183656276327,0.1609792284866469
46,2,40,4,1,3,5265.0,0,5265.0,0.524,3281,68,0.7440000000000001,0.0,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.13480741797432239,0.1609792284866469
32,0,27,2,2,2,29081.0,1396,27685.0,2.204,1538,36,0.7140000000000001,0.048,0.14615223317257287,0.15201192250372578,0.17222963951935916,0.13480741797432239,0.14774774774774774
29,0,36,4,1,4,34516.0,1452,33064.0,0.887,2336,49,1.13,0.042,0.17357222844344905,0.17829457364341086,0.16941415166117169,0.1681654676258993,0.1810344827586207
44,2,35,3,3,3,34516.0,0,34516.0,0.767,2227,44,0.63,0.0,0.17357222844344905,0.15201192250372578,0.17222963951935916,0.1681654676258993,0.1810344827586207
42,2,35,2,1,3,3214.0,1471,1743.0,0.933,14557,114,0.652,0.4579999999999999,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.1733149931224209,0.1609792284866469
46,3,36,6,3,4,2179.0,1632,547.0,0.8009999999999999,4025,69,0.6829999999999999,0.7490000000000001,0.14615223317257287,0.15569053708439898,0.17222963951935916,0.13480741797432239,0.1609792284866469
51,2,36,2,3,3,1746.0,1107,639.0,0.539,1907,47,0.621,0.634,0.17357222844344905,0.1593813046402152,0.16941415166117169,0.17186183656276327,0.1609792284866469
55,3,35,2,3,3,15987.0,1973,14014.0,0.705,7345,98,0.4629999999999999,0.123,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.17186183656276327,0.1810344827586207
40,1,33,4,2,2,2392.0,1129,1263.0,0.695,4309,86,0.72,0.472,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.1681654676258993,0.1609792284866469
53,2,36,5,1,4,2708.0,2271,437.0,0.61,4812,83,0.7659999999999999,0.8390000000000001,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
60,0,55,6,1,2,6479.0,1393,5086.0,0.4679999999999999,1618,47,0.958,0.215,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.13480741797432239,0.1609792284866469
45,3,40,3,4,3,5662.0,1952,3710.0,0.519,4014,61,0.525,0.345,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.15139664804469274,0.1609792284866469
39,4,32,4,1,4,2973.0,2360,613.0,1.257,2593,57,0.7809999999999999,0.794,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
40,3,36,1,2,2,6921.0,0,6921.0,0.8240000000000001,2729,44,0.467,0.0,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.15765472312703582,0.1609792284866469
49,4,43,1,2,2,20701.0,2517,18184.0,1.023,14374,113,0.823,0.122,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.15765472312703582,0.1609792284866469
61,0,51,4,2,1,2250.0,1041,1209.0,0.6779999999999999,1339,28,0.867,0.4629999999999999,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
31,2,18,3,2,4,1438.3,0,1438.3,1.561,2789,50,1.083,0.0,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
56,3,43,6,2,2,17539.0,2517,15022.0,0.743,1220,30,0.765,0.144,0.14615223317257287,0.15202369200394866,0.15126946874333264,0.1733149931224209,0.1609792284866469
33,1,36,4,3,2,1819.0,725,1094.0,0.737,2254,45,0.406,0.3989999999999999,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.13480741797432239,0.1609792284866469
60,1,54,5,3,3,3398.0,2341,1057.0,0.7140000000000001,1169,31,0.409,0.6890000000000001,0.14615223317257287,0.1685319289005925,0.15126946874333264,0.13480741797432239,0.1609792284866469
55,2,48,5,2,3,30967.0,817,30150.0,0.3779999999999999,1473,35,0.522,0.026,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.1733149931224209,0.1609792284866469
41,3,36,6,6,4,2873.0,1247,1626.0,0.889,3943,80,0.7020000000000001,0.434,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
37,2,28,2,6,1,7349.0,994,6355.0,0.8640000000000001,13970,109,0.847,0.135,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.13480741797432239,0.1609792284866469
49,2,40,3,2,2,1438.3,906,532.3,0.541,4457,84,0.7140000000000001,0.63,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
46,2,36,5,2,2,6362.0,0,6362.0,0.596,1968,51,0.759,0.0,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.15139664804469274,0.1609792284866469
44,1,37,3,1,4,16739.0,1229,15510.0,0.497,4014,69,0.568,0.073,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.13480741797432239,0.1609792284866469
54,2,45,2,3,1,6546.0,1908,4638.0,0.6970000000000001,14103,112,0.672,0.291,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.13480741797432239,0.1609792284866469
44,4,33,5,3,6,1438.3,0,1438.3,0.6759999999999999,2316,48,0.5,0.0,0.17357222844344905,0.2106430155210643,0.17222963951935916,0.1681654676258993,0.1609792284866469
40,5,33,4,2,4,34516.0,1501,33015.0,0.813,3368,64,0.6409999999999999,0.043,0.14615223317257287,0.1685319289005925,0.15126946874333264,0.15765472312703582,0.1609792284866469
47,2,39,2,2,2,3471.0,0,3471.0,0.871,14381,115,0.742,0.0,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.15139664804469274,0.1609792284866469
50,3,36,6,5,2,7596.0,1156,6440.0,0.611,4338,73,0.738,0.152,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
49,3,36,3,1,2,2454.0,2060,394.0,0.804,3777,75,0.596,0.8390000000000001,0.17357222844344905,0.1685319289005925,0.17222963951935916,0.17186183656276327,0.1609792284866469
39,5,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
36,1,36,6,3,1,6116.0,2517,3599.0,0.691,2369,56,0.75,0.412,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
41,2,27,4,1,3,4461.0,900,3561.0,0.5870000000000001,4204,77,0.7909999999999999,0.2019999999999999,0.14615223317257287,0.17829457364341086,0.16941415166117169,0.15139664804469274,0.1609792284866469
32,1,28,6,3,3,2428.0,1027,1401.0,0.8240000000000001,3007,84,0.867,0.423,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
31,0,19,5,3,2,2370.0,1699,671.0,0.889,2411,53,0.6559999999999999,0.7170000000000001,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
54,0,34,4,3,3,2223.0,632,1591.0,0.665,2538,49,0.581,0.284,0.17357222844344905,0.15201192250372578,0.17222963951935916,0.17186183656276327,0.1609792284866469
50,2,40,2,3,2,19962.0,0,19962.0,0.984,14703,119,0.8590000000000001,0.0,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.1681654676258993,0.1609792284866469
28,0,36,3,2,3,5685.0,0,5685.0,1.334,2395,62,1.0,0.0,0.17357222844344905,0.15202369200394866,0.15126946874333264,0.1681654676258993,0.1609792284866469
59,0,36,6,1,4,2448.0,1969,479.0,0.713,5066,84,0.75,0.804,0.17357222844344905,0.1685319289005925,0.15126946874333264,0.17186183656276327,0.1609792284866469
52,5,39,4,2,2,17835.0,868,16967.0,0.723,4258,58,0.657,0.049,0.14615223317257287,0.2106430155210643,0.16941415166117169,0.15139664804469274,0.14774774774774774
61,1,44,4,3,2,2303.0,540,1763.0,0.57,3440,46,0.7040000000000001,0.2339999999999999,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.1681654676258993,0.1609792284866469
48,4,24,4,2,3,1438.3,0,1438.3,0.738,2306,46,0.484,0.0,0.17357222844344905,0.2106430155210643,0.17222963951935916,0.1681654676258993,0.1609792284866469
55,2,44,2,2,2,3897.0,1247,2650.0,0.6890000000000001,3681,62,0.632,0.32,0.14615223317257287,0.2106430155210643,0.16941415166117169,0.17186183656276327,0.1609792284866469
65,0,36,5,2,3,2163.0,932,1231.0,1.127,2229,57,0.8390000000000001,0.431,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.15139664804469274,0.1609792284866469
52,3,36,5,2,2,2498.0,1650,848.0,0.6729999999999999,4434,79,0.8370000000000001,0.6609999999999999,0.17357222844344905,0.1593813046402152,0.17222963951935916,0.15139664804469274,0.1609792284866469
31,1,24,2,1,3,4328.0,1493,2835.0,0.6509999999999999,14731,120,0.765,0.345,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.13480741797432239,0.1609792284866469
49,2,36,3,2,1,6371.0,1946,4425.0,0.5820000000000001,3592,79,0.7559999999999999,0.305,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.15139664804469274,0.1609792284866469
37,4,28,4,3,1,1825.0,1389,436.0,1.595,2878,54,0.636,0.7609999999999999,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
41,2,36,3,2,2,2811.0,2404,407.0,0.491,2245,41,0.4639999999999999,0.855,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1609792284866469
42,4,38,2,1,3,34516.0,2273,32243.0,0.86,8502,103,0.7170000000000001,0.066,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.15765472312703582,0.14774774774774774
38,2,30,6,3,4,4043.0,2517,1526.0,0.602,2600,47,0.621,0.623,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.1733149931224209,0.1609792284866469
55,2,45,3,1,4,34516.0,1433,33083.0,0.728,1966,31,0.55,0.042,0.14615223317257287,0.15202369200394866,0.16941415166117169,0.15765472312703582,0.14774774774774774
55,4,48,2,2,3,18980.0,2517,16463.0,0.655,8295,113,0.687,0.133,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.13480741797432239,0.1609792284866469
32,0,27,3,3,2,4815.0,1591,3224.0,1.409,2501,36,0.7140000000000001,0.33,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.1609792284866469
53,1,45,6,3,2,1826.0,883,943.0,0.953,2199,48,1.0,0.484,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.15765472312703582,0.1609792284866469
51,4,41,5,2,0,15897.0,1437,14460.0,0.584,1405,43,0.387,0.09,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.15765472312703582,0.1609792284866469
40,2,25,2,2,4,3795.0,2517,1278.0,0.563,1633,32,0.778,0.6629999999999999,0.17357222844344905,0.17829457364341086,0.15126946874333264,0.15139664804469274,0.1609792284866469
34,3,25,6,1,1,2345.0,1643,702.0,0.6779999999999999,4634,69,0.643,0.701,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.13480741797432239,0.1609792284866469
44,4,36,6,3,3,1452.0,0,1452.0,0.5529999999999999,2287,42,0.5,0.0,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.1609792284866469
58,1,36,2,4,3,1438.3,537,901.3,0.8190000000000001,715,13,0.182,0.373,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.15139664804469274,0.1609792284866469
35,2,19,4,3,3,8599.0,938,7661.0,0.537,3015,64,0.73,0.109,0.14615223317257287,0.15201192250372578,0.17222963951935916,0.15139664804469274,0.1609792284866469
41,3,29,2,2,1,9357.0,1942,7415.0,0.8,7971,84,0.787,0.208,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.15765472312703582,0.1609792284866469
51,1,31,5,1,2,25837.0,1812,24025.0,0.6859999999999999,3783,70,0.75,0.07,0.14615223317257287,0.1685319289005925,0.15126946874333264,0.1733149931224209,0.1609792284866469
56,3,36,2,3,2,1872.0,661,1211.0,0.7559999999999999,4970,81,0.929,0.353,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.1609792284866469
45,4,30,1,2,1,23051.0,1836,21215.0,0.743,14393,107,0.8140000000000001,0.08,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.15139664804469274,0.1810344827586207
49,4,40,4,2,2,2712.0,1686,1026.0,0.7909999999999999,4678,74,0.644,0.622,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
44,1,36,3,2,1,17116.0,1289,15827.0,0.5589999999999999,3632,50,0.923,0.075,0.17357222844344905,0.1685319289005925,0.16176470588235295,0.1681654676258993,0.1609792284866469
53,3,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,0.14615223317257287,0.2106430155210643,0.15126946874333264,0.15139664804469274,0.1609792284866469
61,1,52,3,2,4,3293.0,0,3293.0,0.838,3121,56,0.867,0.0,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.1681654676258993,0.1609792284866469
42,3,34,1,2,1,1528.0,820,708.0,0.908,5212,88,0.833,0.537,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.15139664804469274,0.1609792284866469
40,4,36,3,3,2,2165.0,1465,700.0,0.622,3672,64,0.73,0.677,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.15765472312703582,0.1609792284866469
40,4,31,5,2,3,1438.3,0,1438.3,0.5529999999999999,4702,84,0.7140000000000001,0.0,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
47,2,40,5,1,3,2264.0,0,2264.0,0.67,4279,75,0.531,0.0,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.1681654676258993,0.1609792284866469
43,1,36,4,2,3,2637.0,1272,1365.0,0.728,1569,39,1.053,0.482,0.17357222844344905,0.1685319289005925,0.16176470588235295,0.17186183656276327,0.1609792284866469
41,2,32,3,2,2,9576.0,0,9576.0,0.8170000000000001,2362,49,0.4,0.0,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.1609792284866469
53,3,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,0.14615223317257287,0.15569053708439898,0.17222963951935916,0.15765472312703582,0.1609792284866469
41,4,35,5,4,2,18232.0,1140,17092.0,0.657,4775,84,1.1,0.063,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.1733149931224209,0.1609792284866469
41,3,36,6,1,3,11533.0,1418,10115.0,0.546,4038,63,0.615,0.123,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.14774774774774774
40,4,24,5,3,2,2606.0,1818,788.0,0.703,1999,50,1.1740000000000002,0.698,0.17357222844344905,0.15202369200394866,0.15126946874333264,0.15139664804469274,0.1609792284866469
51,1,36,3,3,3,8840.0,1794,7046.0,0.848,2839,47,0.8079999999999999,0.203,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.15139664804469274,0.1609792284866469
38,1,31,6,3,3,2405.0,1553,852.0,1.156,2503,40,0.667,0.6459999999999999,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.13480741797432239,0.1609792284866469
45,2,38,3,2,1,7486.0,1758,5728.0,0.613,4604,70,0.7070000000000001,0.235,0.17357222844344905,0.1593813046402152,0.16941415166117169,0.17186183656276327,0.1609792284866469
41,2,24,1,1,1,7207.0,1645,5562.0,0.969,13730,96,0.745,0.228,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1609792284866469
42,4,36,5,2,3,10543.0,0,10543.0,0.509,1841,39,0.5,0.0,0.14615223317257287,0.15202369200394866,0.16941415166117169,0.15139664804469274,0.1609792284866469
50,2,44,5,2,4,3495.0,0,3495.0,0.639,2131,41,0.4639999999999999,0.0,0.14615223317257287,0.15202369200394866,0.16941415166117169,0.15765472312703582,0.1609792284866469
50,1,40,6,1,4,4092.0,996,3096.0,0.644,2298,48,0.655,0.243,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.13480741797432239,0.1609792284866469
43,3,33,3,2,2,2900.0,2122,778.0,0.631,4656,59,1.4580000000000002,0.732,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.15139664804469274,0.1609792284866469
50,3,36,1,2,3,7970.0,2282,5688.0,0.28,1872,41,0.206,0.286,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.1733149931224209,0.1609792284866469
26,0,16,5,3,2,3877.0,0,3877.0,0.773,2473,33,0.833,0.0,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.1681654676258993,0.1609792284866469
45,3,36,3,3,1,2216.0,1992,224.0,0.789,4103,77,0.711,0.899,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.1609792284866469
48,3,43,3,1,2,3119.0,2196,923.0,0.81,4705,77,1.2,0.7040000000000001,0.17357222844344905,0.1685319289005925,0.15126946874333264,0.17186183656276327,0.1609792284866469
46,3,36,4,2,3,1621.0,787,834.0,0.551,4719,73,0.738,0.486,0.14615223317257287,0.15202369200394866,0.16941415166117169,0.13480741797432239,0.1609792284866469
40,3,36,4,2,1,3624.0,1975,1649.0,0.708,1469,23,1.091,0.545,0.14615223317257287,0.15201192250372578,0.17222963951935916,0.13480741797432239,0.1609792284866469
35,0,27,2,3,2,3876.0,0,3876.0,0.848,7712,73,0.825,0.0,0.17357222844344905,0.2106430155210643,0.15126946874333264,0.17186183656276327,0.1609792284866469
54,1,40,1,1,4,1438.3,0,1438.3,0.43,1632,36,0.44,0.0,0.17357222844344905,0.1685319289005925,0.15126946874333264,0.17186183656276327,0.1609792284866469
52,3,45,1,1,2,14803.0,985,13818.0,0.831,14426,87,0.642,0.067,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.15139664804469274,0.1609792284866469
44,3,39,6,2,2,7532.0,0,7532.0,0.476,3550,68,0.619,0.0,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.13480741797432239,0.1609792284866469
52,3,41,2,1,2,1801.0,0,1801.0,0.516,5047,79,0.7559999999999999,0.0,0.17357222844344905,0.1593813046402152,0.16941415166117169,0.17186183656276327,0.1609792284866469
35,1,28,6,0,2,1438.3,977,461.3,1.189,4840,85,1.073,0.679,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1609792284866469
38,2,33,3,3,3,1568.0,0,1568.0,0.611,2812,59,0.7879999999999999,0.0,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
45,3,35,4,3,3,4210.0,0,4210.0,1.027,4175,58,0.933,0.0,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
42,4,36,2,3,2,15987.0,1187,14800.0,0.597,7471,88,0.467,0.074,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1810344827586207
47,2,27,2,3,2,1536.0,0,1536.0,0.913,4643,89,0.745,0.0,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.15139664804469274,0.1609792284866469
49,4,33,3,2,1,2393.0,1667,726.0,0.974,3768,79,0.6809999999999999,0.6970000000000001,0.17357222844344905,0.1685319289005925,0.15126946874333264,0.17186183656276327,0.1609792284866469
48,3,43,3,3,3,1670.0,0,1670.0,0.7070000000000001,2790,37,0.321,0.0,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1609792284866469
46,4,39,5,3,3,1438.3,819,619.3,0.7859999999999999,2488,44,0.6920000000000001,0.569,0.17357222844344905,0.1685319289005925,0.15126946874333264,0.15139664804469274,0.1609792284866469
40,3,33,1,1,1,8712.0,991,7721.0,0.615,14512,115,0.769,0.114,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
41,3,29,2,2,3,24001.0,1629,22372.0,0.965,9102,75,0.974,0.068,0.14615223317257287,0.2106430155210643,0.16941415166117169,0.15765472312703582,0.1609792284866469
31,0,13,5,2,3,3201.0,984,2217.0,0.639,5155,77,0.925,0.307,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1609792284866469
47,3,39,6,3,4,11410.0,979,10431.0,1.0490000000000002,2736,38,0.462,0.086,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.1681654676258993,0.1609792284866469
49,3,45,3,2,0,2453.0,1534,919.0,0.785,4185,66,0.784,0.625,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.15765472312703582,0.1609792284866469
52,0,36,3,3,2,22720.0,793,21927.0,0.685,1102,27,0.286,0.035,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.13480741797432239,0.1609792284866469
40,3,31,6,3,4,17126.0,1201,15925.0,0.802,3891,79,0.8809999999999999,0.07,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.13480741797432239,0.1609792284866469
28,0,13,4,1,2,2608.0,1630,978.0,0.521,1822,33,0.32,0.625,0.14615223317257287,0.17829457364341086,0.15126946874333264,0.1681654676258993,0.1609792284866469
39,3,36,3,3,3,2366.0,1927,439.0,0.631,3659,66,0.833,0.8140000000000001,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.1681654676258993,0.1609792284866469
39,2,26,6,3,2,3142.0,1639,1503.0,0.986,3046,56,1.154,0.522,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.15139664804469274,0.1609792284866469
52,0,36,4,3,4,4675.0,0,4675.0,0.863,3487,69,0.6829999999999999,0.0,0.14615223317257287,0.1685319289005925,0.15126946874333264,0.15765472312703582,0.1609792284866469
54,1,37,6,2,3,9090.0,2517,6573.0,0.6609999999999999,2239,43,0.72,0.2769999999999999,0.14615223317257287,0.15202369200394866,0.16941415166117169,0.1733149931224209,0.1609792284866469
47,4,36,6,3,2,3402.0,1607,1795.0,0.432,3188,65,0.667,0.472,0.14615223317257287,0.1593813046402152,0.17222963951935916,0.15139664804469274,0.1609792284866469
52,2,41,3,3,1,2757.0,1425,1332.0,0.574,3992,76,1.054,0.517,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.15765472312703582,0.1609792284866469
44,3,36,2,3,1,3047.0,2139,908.0,0.8420000000000001,4961,85,0.635,0.7020000000000001,0.17357222844344905,0.2106430155210643,0.15126946874333264,0.17186183656276327,0.1609792284866469
65,1,51,3,3,5,11037.0,1491,9546.0,0.6509999999999999,2429,63,0.75,0.135,0.17357222844344905,0.1593813046402152,0.16941415166117169,0.1681654676258993,0.1609792284866469
48,2,36,3,3,4,1593.0,0,1593.0,0.718,4004,76,0.652,0.0,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.15139664804469274,0.1609792284866469
38,3,21,5,1,3,2348.0,1028,1320.0,0.469,5125,71,0.578,0.4379999999999999,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.1681654676258993,0.1609792284866469
46,2,35,4,2,3,2888.0,1641,1247.0,0.976,3703,61,1.179,0.568,0.17357222844344905,0.17829457364341086,0.16941415166117169,0.17186183656276327,0.1609792284866469
43,4,31,6,1,3,6467.0,1887,4580.0,0.442,4098,61,0.605,0.292,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.1733149931224209,0.1609792284866469
37,2,36,3,2,1,2346.0,1621,725.0,0.613,4287,79,0.7170000000000001,0.691,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.1681654676258993,0.1609792284866469
43,3,32,2,1,2,4196.0,1331,2865.0,0.537,14545,116,0.841,0.317,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.15765472312703582,0.1609792284866469
39,2,19,4,3,3,6628.0,1735,4893.0,0.5870000000000001,4050,89,0.935,0.262,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.15139664804469274,0.1609792284866469
40,4,26,2,2,3,20929.0,1652,19277.0,0.523,4001,76,0.6890000000000001,0.079,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.13480741797432239,0.1609792284866469
45,2,31,2,1,2,1946.0,1183,763.0,0.8059999999999999,8423,82,0.708,0.608,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
49,2,39,2,3,3,2821.0,1995,826.0,0.62,8220,103,0.635,0.7070000000000001,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
42,3,28,1,2,3,5471.0,2517,2954.0,0.493,5103,94,0.679,0.46,0.17357222844344905,0.15202369200394866,0.17222963951935916,0.17186183656276327,0.1609792284866469
